Date,MMM,Adj Close,ABBV
2000-10-16,46.09375,30.477602,
2000-10-17,45.5625,30.12632,
2000-10-18,45.5625,30.12632,
2000-10-19,44.5,29.423794,
2000-10-20,43.625,28.845226,
2000-10-23,44.90625,29.692411,
2000-10-24,45.03125,29.775066,
2000-10-25,45.0625,29.795719,
2000-10-26,46.09375,30.477602,
2000-10-27,46.75,30.911526,
2000-10-30,47.5,31.407421000000006,
2000-10-31,48.3125,31.944668,
2000-11-01,47.5625,31.448753000000004,
2000-11-02,47.46875,31.386755,
2000-11-03,47.4375,31.366087,
2000-11-06,48.6875,32.192612,
2000-11-07,48.46875,32.047977,
2000-11-08,48.65625,32.171944,
2000-11-09,48.6875,32.192612,
2000-11-10,47.5,31.407421000000006,
2000-11-13,47.40625,31.34543,
2000-11-14,47.5,31.407421000000006,
2000-11-15,47.6875,31.531397,
2000-11-16,47.65625,31.510742,
2000-11-17,48.0,31.738037,
2000-11-20,47.3125,31.283443,
2000-11-21,47.84375,31.829821000000006,
2000-11-22,47.90625,31.871393,
2000-11-24,47.90625,31.871393,
2000-11-27,49.625,33.014858000000004,
2000-11-28,49.4375,32.890114000000004,
2000-11-29,50.0625,33.30592,
2000-11-30,49.9375,33.222752,
2000-12-01,49.8125,33.139591,
2000-12-04,52.5,34.927551,
2000-12-05,58.3125,38.794537,
2000-12-06,57.5625,38.295551,
2000-12-07,57.34375,38.150036,
2000-12-08,58.46875,38.898472,
2000-12-11,57.625,38.337139,
2000-12-12,56.9375,37.879757,
2000-12-13,56.90625,37.858971,
2000-12-14,55.5,36.923416,
2000-12-15,56.09375,37.318432,
2000-12-18,57.3125,38.12925,
2000-12-19,56.875,37.838192,
2000-12-20,56.46875,37.567898,
2000-12-21,56.34375,37.484745,
2000-12-22,56.375,37.505539,
2000-12-26,57.5,38.253994,
2000-12-27,59.59375,39.646931,
2000-12-28,60.96875,40.561703,
2000-12-29,60.25,40.083538,
2001-01-02,59.59375,39.646931,
2001-01-03,58.90625,39.189548,
2001-01-04,59.5,39.584553,
2001-01-05,57.28125,38.108459,
2001-01-08,57.625,38.337139,
2001-01-09,56.71875,37.734222,
2001-01-10,56.15625,37.360001,
2001-01-11,56.0625,37.297646,
2001-01-12,54.84375,36.486824,
2001-01-16,56.75,37.755035,
2001-01-17,55.0,36.590767,
2001-01-18,54.5,36.258125,
2001-01-19,53.375,35.509674,
2001-01-22,54.4375,36.216541,
2001-01-23,55.5,36.923416,
2001-01-24,53.5625,35.63443400000001,
2001-01-25,54.75,36.424446,
2001-01-26,53.65625,35.696789,
2001-01-29,53.645,35.689304,
2001-01-30,55.700001,37.056473,
2001-01-31,55.325001,36.806988,
2001-02-01,55.775002,37.106365,
2001-02-02,54.365002,36.16832,
2001-02-05,54.884998,36.514256,
2001-02-06,55.830002,37.142952,
2001-02-07,55.939999,37.216148,
2001-02-08,56.025002,37.272694,
2001-02-09,55.330002,36.810322,
2001-02-12,56.240002,37.415737,
2001-02-13,57.07,37.967922,
2001-02-14,55.485001,36.913441,
2001-02-15,57.375,38.170822,
2001-02-16,56.610001,37.661888,
2001-02-20,56.919998,37.868118,
2001-02-21,55.630001,37.206005,
2001-02-22,55.125,36.86825200000001,
2001-02-23,55.200001,36.918419,
2001-02-26,55.674999,37.236092,
2001-02-27,56.5,37.787857,
2001-02-28,56.375,37.704258,
2001-03-01,54.799999,36.65089,
2001-03-02,55.665001,37.229416,
2001-03-05,56.099998,37.52034,
2001-03-06,56.125,37.537067,
2001-03-07,56.465,37.764454,
2001-03-08,58.595001,39.189022,
2001-03-09,58.205002,38.928185,
2001-03-12,55.900002,37.386589,
2001-03-13,53.849998,36.015514,
2001-03-14,53.755001,35.951969,
2001-03-15,54.619999,36.530491,
2001-03-16,53.005001,35.450375,
2001-03-19,53.990002,36.109142,
2001-03-20,52.619999,35.192875,
2001-03-21,51.814999,34.65448,
2001-03-22,50.904999,34.045872,
2001-03-23,50.875,34.025799,
2001-03-26,52.014999,34.788242,
2001-03-27,52.705002,35.24971400000001,
2001-03-28,52.415001,35.055763,
2001-03-29,51.400002,34.376923,
2001-03-30,51.950001,34.744766,
2001-04-02,51.025002,34.126121999999995,
2001-04-03,49.955002,33.410477,
2001-04-04,49.310001,32.979103,
2001-04-05,51.615002,34.520721,
2001-04-06,51.0,34.109402,
2001-04-09,52.290001,34.972145000000005,
2001-04-10,54.285,36.306438,
2001-04-11,53.404999,35.717892,
2001-04-12,53.865002,36.025551,
2001-04-16,55.240002,36.94516,
2001-04-17,54.450001,36.416801,
2001-04-18,58.0,38.79108,
2001-04-19,58.25,38.958275,
2001-04-20,56.25,37.620663,
2001-04-23,58.150002,38.891403,
2001-04-24,58.055,38.827858,
2001-04-25,58.514999,39.135525,
2001-04-26,58.915001,39.403042,
2001-04-27,59.490002,39.787613,
2001-04-30,59.505001,39.797642,
2001-05-01,58.755001,39.296036,
2001-05-02,58.275002,38.974995,
2001-05-03,58.875,39.376297,
2001-05-04,59.994999,40.125351,
2001-05-07,58.950001,39.426464,
2001-05-08,58.18,38.911476,
2001-05-09,58.465,39.102074,
2001-05-10,59.02,39.473263,
2001-05-11,58.689999,39.252556,
2001-05-14,59.150002,39.560211,
2001-05-15,59.075001,39.510044,
2001-05-16,62.75,42.182137,
2001-05-17,61.855,41.580513,
2001-05-18,61.525002,41.358681,
2001-05-21,61.544998,41.372112,
2001-05-22,60.5,40.669636,
2001-05-23,60.32,40.548641,
2001-05-24,59.490002,39.990688,
2001-05-25,59.384998,39.920105,
2001-05-29,59.875,40.249504,
2001-05-30,58.674999,39.442833,
2001-05-31,59.290001,39.856258,
2001-06-01,59.705002,40.135227,
2001-06-04,60.0,40.333519,
2001-06-05,60.75,40.837711,
2001-06-06,60.794998,40.867939,
2001-06-07,60.900002,40.938538,
2001-06-08,60.055,40.370502,
2001-06-11,60.169998,40.447823,
2001-06-12,61.040001,41.032646,
2001-06-13,60.974998,40.988956,
2001-06-14,60.380001,40.588959,
2001-06-15,60.439999,40.629311,
2001-06-18,61.115002,41.083061,
2001-06-19,60.18,40.454529,
2001-06-20,59.299999,39.862972,
2001-06-21,58.169998,39.103355,
2001-06-22,58.389999,39.25125900000001,
2001-06-25,57.845001,38.884892,
2001-06-26,57.5,38.652966,
2001-06-27,57.150002,38.417698,
2001-06-28,57.93,38.942024,
2001-06-29,57.049999,38.35046,
2001-07-02,58.630001,39.412582,
2001-07-03,58.415001,39.268044,
2001-07-05,58.220001,39.136982,
2001-07-06,57.299999,38.51852,
2001-07-09,57.424999,38.602551,
2001-07-10,55.825001,37.526978,
2001-07-11,55.869999,37.557243,
2001-07-12,56.764999,38.158886,
2001-07-13,56.115002,37.721939,
2001-07-16,55.025002,36.989212,
2001-07-17,56.43,37.933681,
2001-07-18,56.875,38.232834,
2001-07-19,57.325001,38.53532,
2001-07-20,56.5,37.980732,
2001-07-23,55.66,37.416065,
2001-07-24,53.529999,35.98423,
2001-07-25,55.18,37.09341,
2001-07-26,55.73,37.463135,
2001-07-27,55.740002,37.469837,
2001-07-30,54.625,36.720318,
2001-07-31,55.939999,37.60429,
2001-08-01,55.5,37.308502,
2001-08-02,55.645,37.405979,
2001-08-03,55.865002,37.553879,
2001-08-06,54.685001,36.760658,
2001-08-07,55.424999,37.258099,
2001-08-08,54.095001,36.364037,
2001-08-09,53.759998,36.138844,
2001-08-10,54.924999,36.921989,
2001-08-13,55.25,37.140446,
2001-08-14,54.549999,36.66990300000001,
2001-08-15,54.825001,36.854763,
2001-08-16,54.509998,36.643009,
2001-08-17,54.34,36.528725,
2001-08-20,54.299999,36.501831,
2001-08-21,53.875,36.216156,
2001-08-22,54.904999,37.115211,
2001-08-23,54.174999,36.621746,
2001-08-24,55.305,37.385605,
2001-08-27,55.275002,37.365345,
2001-08-28,54.650002,36.942833,
2001-08-29,53.375,36.080956,
2001-08-30,52.099998,35.219063,
2001-08-31,52.049999,35.185253,
2001-09-04,52.275002,35.33736,
2001-09-05,52.5,35.489449,
2001-09-06,51.950001,35.11768,
2001-09-07,50.389999,34.063129,
2001-09-10,51.099998,34.543071999999995,
2001-09-17,47.724998,32.261612,
2001-09-18,47.07,31.818827,
2001-09-19,46.224998,31.247623,
2001-09-20,45.16,30.527691,
2001-09-21,43.490002,29.398804,
2001-09-24,45.834999,30.983974,
2001-09-25,46.564999,31.477463,
2001-09-26,46.689999,31.561958,
2001-09-27,48.154999,32.552303,
2001-09-28,49.200001,33.25869,
2001-10-01,48.43,32.738178000000005,
2001-10-02,48.605,32.856472,
2001-10-03,49.794998,33.660903999999995,
2001-10-04,49.82,33.677811,
2001-10-05,49.869999,33.711605,
2001-10-08,49.224998,33.275597,
2001-10-09,49.220001,33.272221,
2001-10-10,50.919998,34.421398,
2001-10-11,53.07,35.874771,
2001-10-12,52.244999,35.317078,
2001-10-15,52.904999,35.763233,
2001-10-16,53.099998,35.895061,
2001-10-17,51.580002,34.867554,
2001-10-18,51.474998,34.796581,
2001-10-19,51.084999,34.532932,
2001-10-22,53.695,36.297264,
2001-10-23,53.200001,35.962646,
2001-10-24,53.349998,36.064056,
2001-10-25,54.349998,36.740055,
2001-10-26,54.915001,37.121979,
2001-10-29,53.264999,36.006592,
2001-10-30,52.68,35.611137,
2001-10-31,52.189999,35.279915,
2001-11-01,53.134998,35.91871300000001,
2001-11-02,54.099998,36.571041,
2001-11-05,55.25,37.348423,
2001-11-06,54.689999,36.969872,
2001-11-07,55.224998,37.331524,
2001-11-08,55.700001,37.652645,
2001-11-09,55.77,37.699944,
2001-11-12,55.474998,37.500523,
2001-11-13,56.705002,38.331997,
2001-11-14,57.43,38.82209,
2001-11-15,57.310001,38.740982,
2001-11-16,57.5,38.869404,
2001-11-19,58.360001,39.450752,
2001-11-20,58.075001,39.460953,
2001-11-21,57.674999,39.189163,
2001-11-23,58.625,39.834671,
2001-11-26,58.474998,39.732746,
2001-11-27,58.115002,39.488132,
2001-11-28,57.294998,38.930954,
2001-11-29,57.615002,39.148392,
2001-11-30,57.290001,38.927547,
2001-12-03,56.935001,38.686344,
2001-12-04,58.215,39.55608400000001,
2001-12-05,59.43,40.381645,
2001-12-06,59.415001,40.371456,
2001-12-07,59.150002,40.191387,
2001-12-10,57.794998,39.270683,
2001-12-11,57.919998,39.35563300000001,
2001-12-12,58.0,39.409985,
2001-12-13,57.52,39.083828,
2001-12-14,57.900002,39.342049,
2001-12-17,58.650002,39.851662,
2001-12-18,59.75,40.599094,
2001-12-19,59.900002,40.701004,
2001-12-20,59.240002,40.252552,
2001-12-21,59.599998,40.497162,
2001-12-24,59.709999,40.571899,
2001-12-26,60.314999,40.983002,
2001-12-27,60.080002,40.823318,
2001-12-28,59.959999,40.741772,
2001-12-31,59.105,40.160812,
2002-01-02,58.57,39.797306,
2002-01-03,58.375,39.664799,
2002-01-04,58.549999,39.783707,
2002-01-07,57.849998,39.308064,
2002-01-08,57.525002,39.087227,
2002-01-09,57.325001,38.951336,
2002-01-10,56.599998,38.45871,
2002-01-11,56.895,38.659164,
2002-01-14,55.880001,37.969494,
2002-01-15,54.75,37.201672,
2002-01-16,51.849998,35.231167,
2002-01-17,52.259998,35.509743,
2002-01-18,53.400002,36.284363,
2002-01-22,53.209999,36.155262,
2002-01-23,53.73,36.508598,
2002-01-24,54.73,37.188087,
2002-01-25,55.615002,37.789417,
2002-01-28,55.27,37.554993,
2002-01-29,54.325001,36.912895,
2002-01-30,54.935001,37.327381,
2002-01-31,55.5,37.711288,
2002-02-01,56.634998,38.482487,
2002-02-04,54.75,37.201672,
2002-02-05,54.34,36.923084,
2002-02-06,54.845001,37.266212,
2002-02-07,54.755001,37.20505900000001,
2002-02-08,55.605,37.782623,
2002-02-11,57.005001,38.733921,
2002-02-12,57.084999,38.788258,
2002-02-13,57.904999,39.345436,
2002-02-14,58.450001,39.715755,
2002-02-15,57.759998,39.246906,
2002-02-19,56.994999,38.727104,
2002-02-20,58.549999,40.001278000000006,
2002-02-21,58.0,39.625519,
2002-02-22,59.5,40.650307,
2002-02-25,60.224998,41.14563,
2002-02-26,59.650002,40.752796,
2002-02-27,59.5,40.650307,
2002-02-28,58.965,40.284801,
2002-03-01,60.16,41.101231,
2002-03-04,61.505001,42.020126,
2002-03-05,60.075001,41.043163,
2002-03-06,60.785,41.528221,
2002-03-07,60.564999,41.377918,
2002-03-08,60.75,41.504318,
2002-03-11,60.25,41.162712,
2002-03-12,60.650002,41.436005,
2002-03-13,59.75,40.821114,
2002-03-14,60.294998,41.193455,
2002-03-15,60.700001,41.47015,
2002-03-18,61.099998,41.743439,
2002-03-19,60.849998,41.572639,
2002-03-20,59.950001,40.957752,
2002-03-21,59.150002,40.411201,
2002-03-22,58.195,39.758739,
2002-03-25,57.849998,39.523048,
2002-03-26,58.325001,39.847572,
2002-03-27,58.48,39.953457,
2002-03-28,57.505001,39.287338,
2002-04-01,57.630001,39.372726,
2002-04-02,57.494999,39.280491,
2002-04-03,56.455002,38.56998400000001,
2002-04-04,57.060001,38.983322,
2002-04-05,60.965,41.651207,
2002-04-08,61.814999,42.231926,
2002-04-09,62.459999,42.672588,
2002-04-10,62.57,42.74773,
2002-04-11,61.919998,42.303646,
2002-04-12,61.110001,41.750267,
2002-04-15,60.775002,41.521385,
2002-04-16,62.205002,42.49836,
2002-04-17,61.759998,42.194351,
2002-04-18,61.84,42.249004,
2002-04-19,62.445,42.662323,
2002-04-22,62.505001,42.703331,
2002-04-23,62.139999,42.453957,
2002-04-24,62.75,42.87072,
2002-04-25,63.474998,43.366032,
2002-04-26,62.200001,42.494942,
2002-04-29,61.32,41.893742,
2002-04-30,62.900002,42.973206,
2002-05-01,63.0,43.041512,
2002-05-02,63.580002,43.43777100000001,
2002-05-03,63.5,43.383102,
2002-05-06,62.110001,42.433483,
2002-05-07,62.145,42.457375,
2002-05-08,63.09,43.103004,
2002-05-09,63.150002,43.143993,
2002-05-10,63.450001,43.348942,
2002-05-13,64.25,43.895504,
2002-05-14,64.995003,44.404484,
2002-05-15,64.75,44.23711,
2002-05-16,64.70500200000001,44.206364,
2002-05-17,65.035004,44.43182,
2002-05-20,64.120003,43.806698,
2002-05-21,63.490002,43.376278000000006,
2002-05-22,63.77,43.781349,
2002-05-23,64.245003,44.10746,
2002-05-24,63.974998,43.922077,
2002-05-28,63.389999,43.520462,
2002-05-29,62.5,42.909416,
2002-05-30,62.549999,42.943745,
2002-05-31,62.715,43.057011,
2002-06-03,62.224998,42.720608,
2002-06-04,62.540001,42.936867,
2002-06-05,62.865002,43.16,
2002-06-06,61.775002,42.411682,
2002-06-07,62.220001,42.717194,
2002-06-10,63.0,43.252701,
2002-06-11,62.740002,43.074203,
2002-06-12,63.775002,43.784771,
2002-06-13,62.900002,43.18404,
2002-06-14,63.025002,43.269859,
2002-06-17,63.549999,43.630299,
2002-06-18,64.25,44.110882,
2002-06-19,63.875,43.853424,
2002-06-20,63.404999,43.530739,
2002-06-21,62.0,42.566139,
2002-06-24,62.060001,42.607342,
2002-06-25,61.305,42.088997,
2002-06-26,61.209999,42.023769,
2002-06-27,62.584999,42.967773,
2002-06-28,61.5,42.22287,
2002-07-01,63.700001,43.733295,
2002-07-02,62.884998,43.173737,
2002-07-03,63.049999,43.287022,
2002-07-05,64.934998,44.58116500000001,
2002-07-08,64.574997,44.334003,
2002-07-09,64.0,43.939251,
2002-07-10,62.0,42.566139,
2002-07-11,60.700001,41.673645,
2002-07-12,60.435001,41.491692,
2002-07-15,59.445,40.811996,
2002-07-16,57.950001,39.78561,
2002-07-17,58.73,40.32112100000001,
2002-07-18,58.325001,40.043087,
2002-07-19,54.439999,37.375813,
2002-07-22,54.5,37.417027,
2002-07-23,55.880001,38.364464,
2002-07-24,59.860001,41.09692,
2002-07-25,59.974998,41.175873,
2002-07-26,60.424999,41.484825,
2002-07-29,63.330002,43.479263,
2002-07-30,62.744999,43.077633,
2002-07-31,62.915001,43.194344,
2002-08-01,61.064999,41.924217,
2002-08-02,59.935001,41.148422,
2002-08-05,58.349998,40.060238,
2002-08-06,60.654999,41.642746,
2002-08-07,61.900002,42.497486,
2002-08-08,63.099998,43.32134600000001,
2002-08-09,63.075001,43.304192,
2002-08-12,62.814999,43.125679,
2002-08-13,62.0,42.566139,
2002-08-14,63.264999,43.434631,
2002-08-15,63.400002,43.527328,
2002-08-16,63.290001,43.451786,
2002-08-19,64.650002,44.385502,
2002-08-20,64.445,44.244759,
2002-08-21,64.394997,44.424129,
2002-08-22,63.615002,43.886021,
2002-08-23,63.139999,43.558353,
2002-08-26,63.625,43.892933,
2002-08-27,63.439999,43.76530800000001,
2002-08-28,62.490002,43.109936,
2002-08-29,62.325001,42.996109,
2002-08-30,62.474998,43.099575,
2002-09-03,60.014999,41.402504,
2002-09-04,60.325001,41.61636,
2002-09-05,60.365002,41.643974,
2002-09-06,61.314999,42.299339,
2002-09-09,62.029999,42.792587,
2002-09-10,62.595001,43.182373,
2002-09-11,61.950001,42.737408,
2002-09-12,61.165001,42.19585,
2002-09-13,59.915001,41.333504,
2002-09-16,59.529999,41.067917,
2002-09-17,58.334999,40.243511,
2002-09-18,59.174999,40.823013,
2002-09-19,58.595001,40.422894,
2002-09-20,59.73,41.205902,
2002-09-23,58.744999,40.526363,
2002-09-24,56.564999,39.022438,
2002-09-25,56.650002,39.081081,
2002-09-26,57.875,39.926182,
2002-09-27,56.275002,38.822392,
2002-09-30,54.985001,37.932449,
2002-10-01,58.139999,40.108997,
2002-10-02,57.235001,39.484673,
2002-10-03,57.509998,39.674377,
2002-10-04,57.25,39.49501400000001,
2002-10-07,55.439999,38.246338,
2002-10-08,56.884998,39.243225,
2002-10-09,56.490002,38.970711,
2002-10-10,58.275002,40.202137,
2002-10-11,60.299999,41.599125,
2002-10-14,60.474998,41.719841,
2002-10-15,62.625,43.203068,
2002-10-16,61.654999,42.533894,
2002-10-17,62.540001,43.144432,
2002-10-18,62.654999,43.223759,
2002-10-21,64.5,44.496571,
2002-10-22,64.394997,44.424129,
2002-10-23,64.68,44.620731,
2002-10-24,62.865002,43.368645,
2002-10-25,63.865002,44.058506,
2002-10-28,62.685001,43.244453,
2002-10-29,62.875,43.375526,
2002-10-30,63.665001,43.920532,
2002-10-31,63.470001,43.786003,
2002-11-01,64.025002,44.168877,
2002-11-04,64.150002,44.255108,
2002-11-05,64.41999799999999,44.441368,
2002-11-06,65.245003,45.010521,
2002-11-07,64.300003,44.358589,
2002-11-08,64.144997,44.251648,
2002-11-11,63.18,43.585945,
2002-11-12,63.904999,44.08609000000001,
2002-11-13,64.339996,44.386177,
2002-11-14,65.0,44.841496,
2002-11-15,64.75,44.669029,
2002-11-18,63.75,43.979176,
2002-11-19,64.010002,44.158527,
2002-11-20,64.355003,44.612591,
2002-11-21,65.489998,45.399399,
2002-11-22,64.864998,44.966125,
2002-11-25,64.324997,44.591793,
2002-11-26,62.700001,43.465302,
2002-11-27,64.815002,44.931477,
2002-11-29,64.925003,45.007732,
2002-12-02,64.175003,44.48782,
2002-12-03,64.099998,44.435822,
2002-12-04,64.0,44.366497,
2002-12-05,62.950001,43.638615,
2002-12-06,63.049999,43.707947,
2002-12-09,62.025002,42.997379,
2002-12-10,62.549999,43.36132,
2002-12-11,62.355,43.226147,
2002-12-12,61.825001,42.858727,
2002-12-13,60.884998,42.207096,
2002-12-16,61.825001,42.858727,
2002-12-17,60.75,42.11351,
2002-12-18,60.43,41.891674,
2002-12-19,60.150002,41.697578,
2002-12-20,62.064999,43.025093,
2002-12-23,61.779999,42.82753,
2002-12-24,61.715,42.78247800000001,
2002-12-26,61.615002,42.713154,
2002-12-27,60.669998,42.058048,
2002-12-30,61.474998,42.616112,
2002-12-31,61.650002,42.737423,
2003-01-02,63.375,43.933224,
2003-01-03,63.134998,43.766865,
2003-01-06,63.595001,44.085743,
2003-01-07,63.535,44.044144,
2003-01-08,62.849998,43.569283,
2003-01-09,63.845001,44.259052,
2003-01-10,63.310001,43.888165,
2003-01-13,63.27,43.860443,
2003-01-14,63.990002,44.359566,
2003-01-15,63.509998,44.02682100000001,
2003-01-16,63.325001,43.898571,
2003-01-17,63.16,43.784184,
2003-01-21,62.82,43.548485,
2003-01-22,63.75,44.193192,
2003-01-23,64.485001,44.70270900000001,
2003-01-24,63.174999,43.79459,
2003-01-27,62.540001,43.354404,
2003-01-28,62.915001,43.614368,
2003-01-29,63.299999,43.881245,
2003-01-30,61.955002,42.94886,
2003-01-31,62.275002,43.170681,
2003-02-03,62.494999,43.323189,
2003-02-04,61.549999,42.668106,
2003-02-05,61.57,42.681957,
2003-02-06,61.509998,42.640362,
2003-02-07,61.240002,42.453197,
